name,quantity,quantity_unit,price,subcat,match_subcat,cat_name,brand,avg_price,gender,gender_2,store,type_brand
Salvaslips Evax Normal,1,ud,5.1899999999999995,Higiene íntima-Protege slips,Higiene íntima,Higiene,EVAX,5.19,Non-Male,Non-Male,Clarel,Brand
Protege slips EVAX Cottonlike normal caja 44+6 uds,6,ud,2.64,Higiene íntima-Protege slips,Higiene íntima,Higiene,EVAX,0.44,Non-Male,Non-Male,Clarel,Brand
Protege Slips Normal AUSONIA 40 uds,40,ud,1.8800000000000001,Higiene íntima-Protege slips,Higiene íntima,Higiene,AUSONIA,0.05,Non-Male,Non-Male,Clarel,Brand
Protege Slips Maxi EVAX72 uds,72,ud,5.29,Higiene íntima-Protege slips,Higiene íntima,Higiene,EVAX,0.07,Non-Male,Non-Male,Clarel,Brand
Protege slips EVAX fresh normal plegado en bolsitas bolsa 20 uds,20,ud,1.09,Higiene íntima-Protege slips,Higiene íntima,Higiene,EVAX,0.05,Non-Male,Non-Male,Clarel,Brand
Salvaslips Evax Adapt,1,ud,2.59,Higiene íntima-Protege slips,Higiene íntima,Higiene,EVAX,2.59,Non-Male,Non-Male,Clarel,Brand
Protege slips CAREFREE normal cotton fragancia fresca 40+4 uds,4,ud,2.29,Higiene íntima-Protege slips,Higiene íntima,Higiene,CAREFREE,0.57,Non-Male,Non-Male,Clarel,Brand
Protege slips transpirable CAREFREE 40+4 uds,4,ud,2.29,Higiene íntima-Protege slips,Higiene íntima,Higiene,CAREFREE,0.57,Non-Male,Non-Male,Clarel,Brand
Protegeslip maxi plus CAREFREE 32+4 ud,4,ud,2.3899999999999997,Higiene íntima-Protege slips,Higiene íntima,Higiene,CAREFREE,0.6,Non-Male,Non-Male,Clarel,Brand
Gel Íntimo Sensitive Bonté 200Ml,200,ml,2.19,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,BONTE,1.09,Non-Male,Non-Male,Clarel,Housebrand
Gel Íntimo Bonté 200Ml,200,ml,2.19,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,BONTE,1.09,Non-Male,Non-Male,Clarel,Housebrand
Toallitas Fresh Bonte 20 Uds,20,ud,0.89,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,BONTE,0.04,Non-Male,Non-Male,Clarel,Housebrand
Toallitas Intimas Bonte 20 Uds,20,ud,1.3900000000000001,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,BONTE,0.07,Non-Male,Non-Male,Clarel,Housebrand
Gel Íntimo frescor Chilly formato viaje50ml,50,ml,1.99,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,3.98,Non-Male,Non-Male,Clarel,Brand
Gel Intimo Lactacyd 200Ml,200,ml,7.39,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,LACTACYD,3.69,Non-Male,Non-Male,Clarel,Brand
Braga Menstrual Talla M Silvercare,1,ud,15.99,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,SILVERCARE,15.99,Non-Male,Non-Male,Clarel,Brand
Toallitas chilly protect 12 uds,12,ud,2.69,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,0.22,Non-Male,Non-Male,Clarel,Brand
Toallitas íntimas con aloe vera CAREFREE 20 uds,20,ud,3.19,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CAREFREE,0.16,Non-Male,Non-Male,Clarel,Brand
Gel toallitas íntimas CHILLY desechables por el wc fórmula fresca envase 12 uds,12,ud,2.69,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,0.22,Non-Male,Non-Male,Clarel,Brand
"Gel lavado íntimo Sanex Intimate Care, pieles sensibles hipoalergénico 250ml",250,ml,3.9899999999999998,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,SANEX,1.6,Non-Male,Non-Male,Clarel,Brand
Gel íntimo CHILLY protect bote 250 ml,250,ml,4.29,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,1.72,Non-Male,Non-Male,Clarel,Brand
Gel íntimo delicado CHILLY formula suave bote 250 ml,250,ml,4.29,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,1.72,Non-Male,Non-Male,Clarel,Brand
Gel íntimo CHILLY formula fresca bote 250 ml,250,ml,4.29,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,1.72,Non-Male,Non-Male,Clarel,Brand
Gel de higiene íntima INSTITUTO ESPAÑOL pieles atópicas 300 ml,300,ml,3.9899999999999998,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,INSTITUTO ESPAÑOL,1.33,Non-Male,Non-Male,Clarel,Brand
Toallitas intimas CHILLY 12 uds,12,ud,2.69,Higiene íntima-Aseo íntimo,Higiene íntima,Higiene,CHILLY,0.22,Non-Male,Non-Male,Clarel,Brand
Pants de incontinencia BONTE para adultos talla L unisex 14 uds,14,ud,12.09,Higiene íntima-Incontinencia,Higiene íntima,Higiene,BONTE,0.86,Non-Male,Non-Male,Clarel,Housebrand
Pants de incontinencia BONTE para adultos talla M unisex 14 uds,14,ud,12.09,Higiene íntima-Incontinencia,Higiene íntima,Higiene,BONTE,0.86,Non-Male,Non-Male,Clarel,Housebrand
Pants de incontinencia INDASEC plus talla L paquete 12 uds,12,ud,12.99,Higiene íntima-Incontinencia,Higiene íntima,Higiene,INDASEC,1.08,Non-Male,Non-Male,Clarel,Brand
Pants de incontinencia INDASEC plus talla M paquete 12 uds,12,ud,12.99,Higiene íntima-Incontinencia,Higiene íntima,Higiene,INDASEC,1.08,Non-Male,Non-Male,Clarel,Brand
Pants de incontinencia AUSONIA plus talla Grande paquete 8 uds,8,ud,10.99,Higiene íntima-Incontinencia,Higiene íntima,Higiene,AUSONIA,1.37,Non-Male,Non-Male,Clarel,Brand
Pants de incontinencia AUSONIA plus talla M paquete 9 uds,9,ud,10.99,Higiene íntima-Incontinencia,Higiene íntima,Higiene,AUSONIA,1.22,Non-Male,Non-Male,Clarel,Brand
Compresa incontinencia men TENA 10 uds,10,ud,4.99,Higiene íntima-Incontinencia,Higiene íntima,Higiene,TENA,0.5,Male,Male,Clarel,Brand
Compresas de incontinencia BONTE extra bolsa 20 uds,20,ud,4.35,Higiene íntima-Incontinencia,Higiene íntima,Higiene,BONTE,0.22,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Cactus Pantene 300Ml,300,ml,7.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,2.66,Non-Male,Non-Male,Clarel,Brand
Balm Bond Repair Pantene 150Ml,150,ml,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,5.99,Non-Male,Non-Male,Clarel,Brand
Mascarilla Bond Repair Pantene 300Ml,300,ml,7.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,2.66,Non-Male,Non-Male,Clarel,Brand
Mascarilla Liquid Gliss 400Ml,400,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Aqua Revi Gliss 400Ml,400,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Ultimate Gliss 400Ml,400,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Fructis Metodo Curly 370Ml,370,ml,7.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,2.05,Non-Male,Non-Male,Clarel,Brand
Mascarilla Curly Bonte Advanced Línea Profesional 275Ml,275,ml,5.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,BONTE,2,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Reparacion Bonte Advanced Línea Profesional 275Ml,275,ml,5.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,BONTE,2,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Nutricion Bonte Advanced Línea Profesional 275Ml,275,ml,5.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,BONTE,2,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Hidratante Sandia Bonte Sense 300Ml,300,ml,3.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,BONTE,1.2,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Reestructurante Fruta Bonte Sense 300Ml,300,ml,3.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,BONTE,1.2,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Antifrizz Coco Bonte Sense 300Ml,300,ml,3.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,BONTE,1.2,Non-Male,Non-Male,Clarel,Housebrand
Mascarilla Orofluido Original Revlon 250Ml,250,ml,9.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,REVLON,3.8,Non-Male,Non-Male,Clarel,Brand
Mascarilla con aclarado Revlon Uniq One 300Ml,300,ml,11.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,REVLON,4,Non-Male,Non-Male,Clarel,Brand
Mascarilla No Yellow 500 Ml,500,ml,7.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,ARKEMUSA,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Capilar Aceite Coco Babaria 400Ml,400,ml,3.4899999999999998,Mascarillas ,Acondicionador y Mascarilla,Cabello,BABARIA,0.87,Non-Male,Non-Male,Clarel,Brand
Mascarilla Keratin Arkemusa 500 Ml,500,ml,7.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,ARKEMUSA,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Hidratante Cabello graso Original Remedies 340 ml,340,ml,4.89,Mascarillas ,Acondicionador y Mascarilla,Cabello,ORIGINAL REMEDIES,1.44,Non-Male,Non-Male,Clarel,Brand
Mascarilla Piña Fructis Hairfood 400 ml,400,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Vitamina C Fructis 320 ml,320,ml,5.09,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.59,Non-Male,Non-Male,Clarel,Brand
Mascarilla 3Mm Sos Rubio Aussie 225Ml,225,ml,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,AUSSIE,4,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar reparadora con Keratina de Kativa 300 ml,300,ml,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,KATIVA,3,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar de coco Kativa 300 ml,300,ml,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,KATIVA,3,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar reparadora de Kativa 300 ml,300,ml,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,KATIVA,3,Non-Male,Non-Male,Clarel,Brand
Schwarzkopf Bonacure Repair Rescue Tratamiento Arginina 200 ml,200,ml,15.79,Mascarillas ,Acondicionador y Mascarilla,Cabello,SCHWARZKOPF,7.89,Non-Male,Non-Male,Clarel,Brand
Schwarzkopf Bonacure Moisture Kick Tratamiento Glycerol 200 ml,200,ml,14.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,SCHWARZKOPF,7.5,Non-Male,Non-Male,Clarel,Brand
Schwarzkopf  Bonacure Color Freeze Tratamiento 200 ml,200,ml,14.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,SCHWARZKOPF,7.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla Aceite De Coco Maui 400Gr,400,g,9.950000000000001,Mascarillas ,Acondicionador y Mascarilla,Cabello,MAUI,2.49,Non-Male,Non-Male,Clarel,Brand
Mascarilla 1 Minuto Liso Keratina Tresemme 170 ml,170,ml,3.4899999999999998,Mascarillas ,Acondicionador y Mascarilla,Cabello,TRESEMME,2.05,Non-Male,Non-Male,Clarel,Brand
Mascarilla Hydra Miracles 160ml Ib,160,ml,4.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,3.12,Non-Male,Non-Male,Clarel,Brand
Mascarilla 3Mm Sos Kiss Of Life 225ml,225,ml,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,AUSSIE,4,Non-Male,Non-Male,Clarel,Brand
Mascarilla Supernutritiva Repair Aussie 450 ml,450,ml,9.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,AUSSIE,2.22,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar Bear Fruits Unicornio 20 ml,20,ml,6.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,BEAR FRUITS,32.95,Non-Male,Non-Male,Clarel,Brand
Bálsamo Keratina Kativa 355 ml,355,ml,8.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,KATIVA,2.39,Non-Male,Non-Male,Clarel,Brand
Bear Fruits Korea Hair Mask Aguacate 20Ml,20,ml,5.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,BEAR FRUITS,27.95,Non-Male,Non-Male,Clarel,Brand
Korea Mask Coco Bear Fruits 20ml,20,ml,5.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,BEAR FRUITS,27.95,Non-Male,Non-Male,Clarel,Brand
Mascarilla Liso Keratina Tresemme 440 ml,440,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,TRESEMME,1.36,Non-Male,Non-Male,Clarel,Brand
Mascarilla Hidratante Tresemme 440 ml,440,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,TRESEMME,1.36,Non-Male,Non-Male,Clarel,Brand
Mascarilla Giorgi Curly 350 ml,350,ml,4.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,GIORGI LINE,1.43,Non-Male,Non-Male,Clarel,Brand
Mascarilla Rizos Dream Long Elvive 680 ml,680,ml,11.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,ELVIVE,1.69,Non-Male,Non-Male,Clarel,Brand
Mascarilla Antioxidante de Cebolla BABARIA 400 ml,400,ml,3.4899999999999998,Mascarillas ,Acondicionador y Mascarilla,Cabello,BABARIA,0.87,Non-Male,Non-Male,Clarel,Brand
Mascarilla Rosas Pantene 160ml,160,ml,4.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,3.12,Non-Male,Non-Male,Clarel,Brand
Mascarilla Aceite Coco Milagroso OGX 168 gr,168,g,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,OGX,5.35,Non-Male,Non-Male,Clarel,Brand
Mascarilla Aceite Argan Extra Str OGX 168 gr,168,g,8.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,OGX,5.35,Non-Male,Non-Male,Clarel,Brand
Mascarilla total repair HERBAL Professional care sos tarro 500 ml,500,ml,5.29,Mascarillas ,Acondicionador y Mascarilla,Cabello,HERBAL PROFESSIONAL,1.06,Non-Male,Non-Male,Clarel,Brand
Mascarilla Natural Care SOMNIS&HAIR mantenimiento PH,1,ud,9.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,9.59,Non-Male,Non-Male,Clarel,Brand
Mascarilla Cannabis SOMNIS&HAIR Purificante y Revitalizante,1,ud,12.79,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,12.79,Non-Male,Non-Male,Clarel,Brand
Mascarilla Volume SOMNIS&HAIR aumenta el volumen,1,ud,11.59,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,11.59,Non-Male,Non-Male,Clarel,Brand
Mascarilla Curl Shine SOMNIS&HAIR hidratación del rizo,1,ud,13,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,13,Non-Male,Non-Male,Clarel,Brand
Mascarilla Color SOMNIS&HAIR encapsula el color,1,ud,10.79,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,10.79,Non-Male,Non-Male,Clarel,Brand
Mascarilla Restoring SOMNIS&HAIR reparador,1,ud,12.79,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,12.79,Non-Male,Non-Male,Clarel,Brand
Mascarilla Hydration de SOMNIS&HAIR hidratación intensa,1,ud,10.39,Mascarillas ,Acondicionador y Mascarilla,Cabello,SOMNIS HAIR,10.39,Non-Male,Non-Male,Clarel,Brand
Mascarilla cabello fino/normal WELLA Invigo Brilliance 150 ml,150,ml,10.79,Mascarillas ,Acondicionador y Mascarilla,Cabello,WELLA,7.19,Non-Male,Non-Male,Clarel,Brand
Mascarilla WELLA Invigo Nutri-Enrich 150 ml,150,ml,14.950000000000001,Mascarillas ,Acondicionador y Mascarilla,Cabello,WELLA,9.97,Non-Male,Non-Male,Clarel,Brand
Mascarilla Reparadora WELLA fusion 150 Ml,150,ml,18.25,Mascarillas ,Acondicionador y Mascarilla,Cabello,WELLA,12.17,Non-Male,Non-Male,Clarel,Brand
Mascarilla protectora de color Revlon PRO YOU The Keeper Color Care 500 ml,500,ml,11.19,Mascarillas ,Acondicionador y Mascarilla,Cabello,PRO YOU,2.24,Non-Male,Non-Male,Clarel,Brand
Mascarilla Reparadora Revlon PRO YOU The Fixer Repair 500 ml,500,ml,14.65,Mascarillas ,Acondicionador y Mascarilla,Cabello,PRO YOU,2.93,Non-Male,Non-Male,Clarel,Brand
Mascarilla Revlon PRO YOU The Moisturizer Hydrate 500 ml,500,ml,14.65,Mascarillas ,Acondicionador y Mascarilla,Cabello,PRO YOU,2.93,Non-Male,Non-Male,Clarel,Brand
Mascarilla Hidrata Leche De Coco HERBAL ESSENCES 450 ml,450,ml,7.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,HERBAL ESSENCES,1.78,Non-Male,Non-Male,Clarel,Brand
Mascarilla Repara Aceite De Argán HERBAL ESSENCES 450 ml,450,ml,7.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,HERBAL ESSENCES,1.78,Non-Male,Non-Male,Clarel,Brand
Mascarilla para el Cabello Leche De Cabra ZIAJA 200 ml,200,ml,2.9899999999999998,Mascarillas ,Acondicionador y Mascarilla,Cabello,ZIAJA,1.5,Non-Male,Non-Male,Clarel,Brand
Mascarilla ácido hialurónico ELVIVE 300 ml,300,ml,5.1899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,ELVIVE,1.73,Non-Male,Non-Male,Clarel,Brand
Mascarilla cactus PANTENE 160 ml,160,ml,4.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,3.12,Non-Male,Non-Male,Clarel,Brand
Mascarilla Extra Brillo Total Repair 150ml de GLISS,150,ml,5.89,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,3.93,Non-Male,Non-Male,Clarel,Brand
Mascarilla liso y brillo FRUCTIS liso 72h tarro 300 ml,300,ml,4.6899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.56,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar NELLY ultra reparadora formato viaje 100 ml,100,ml,1.5,Mascarillas ,Acondicionador y Mascarilla,Cabello,NELLY,1.5,Non-Male,Non-Male,Clarel,Brand
"Mascarilla Capilar ""Reparación Express"" BEAUTY JAR 150 gr",150,g,6.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,BEAUTY JAR,4.66,Non-Male,Non-Male,Clarel,Brand
Mascarilla oliva mítica ORIGINAL REMEDIES cabello seco 300 ml,300,ml,4.89,Mascarillas ,Acondicionador y Mascarilla,Cabello,ORIGINAL REMEDIES,1.63,Non-Male,Non-Male,Clarel,Brand
Mascarilla reparadora tesoros de miel ORIGINAL REMEDIES cabellos dañados tarro 300 ml,300,ml,4.89,Mascarillas ,Acondicionador y Mascarilla,Cabello,ORIGINAL REMEDIES,1.63,Non-Male,Non-Male,Clarel,Brand
"Pantene Pro-V Suave & Liso Mascarilla Capilar De Keratina, 300 ml",300,ml,4.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,1.5,Non-Male,Non-Male,Clarel,Brand
"Pantene Pro-V Repara & Protege Mascarilla Capilar De Keratina, 300 ml",300,ml,4.49,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,1.5,Non-Male,Non-Male,Clarel,Brand
Acondicionador Revitalizante Sandia FRUCTIS Hair Food 390 ml,390,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.54,Non-Male,Non-Male,Clarel,Brand
Mascarilla aguacate y manteca karité ORIGINAL REMEDIES para pelo rebelde 30 ml,30,ml,4.89,Mascarillas ,Acondicionador y Mascarilla,Cabello,ORIGINAL REMEDIES,16.3,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar 3 en 1 Reparadora con papaya FRUCTIS Hair Food para pelo dañado 390 ml,390,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.54,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar 3 en 1 hidratante con aloe vera FRUCTIS Hair Food 390 ml,390,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.54,Non-Male,Non-Male,Clarel,Brand
Mascarilla cabello protecto de color ELVIVE Color Vive 300 ml,300,ml,5.1899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,ELVIVE,1.73,Non-Male,Non-Male,Clarel,Brand
Mascarilla nutritiva aceite extraordinario ELVIVE para pelo seco  tarro 300 ml,300,ml,5.1899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,ELVIVE,1.73,Non-Male,Non-Male,Clarel,Brand
Mascarilla ultra nutritiva FRUCTIS hair food banana para pelo seco tarro 390 ml,390,ml,5.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.54,Non-Male,Non-Male,Clarel,Brand
Mascarilla S.O.S cabello largo y dañado ELVIVE Dream Long 300 ml,300,ml,5.1899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,ELVIVE,1.73,Non-Male,Non-Male,Clarel,Brand
Mascarilla repara y fortifica cabello rizado FRUCTIS 300 ml,300,ml,4.6899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.56,Non-Male,Non-Male,Clarel,Brand
Mascarilla nutri repair FRUCTIS 3 butter cabello muy seco 300 ml,300,ml,4.6899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.56,Non-Male,Non-Male,Clarel,Brand
Mascarilla hidra rizos FRUCTIS cabello rizo u ondulado 300 ml,300,ml,4.6899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,FRUCTIS,1.56,Non-Male,Non-Male,Clarel,Brand
"Pantene Pro-V Rizos Mascarilla Capilar De Keratina, 300 ml",300,ml,4.25,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,1.42,Non-Male,Non-Male,Clarel,Brand
Mascarilla délicatesse ORIGINAL REMEDIES todo tipo cabello 300 ml,300,ml,4.89,Mascarillas ,Acondicionador y Mascarilla,Cabello,ORIGINAL REMEDIES,1.63,Non-Male,Non-Male,Clarel,Brand
Mascarilla capilar reparadora ELVIVE total repair 5 para pelo dañado tarro 300 ml,300,ml,5.1899999999999995,Mascarillas ,Acondicionador y Mascarilla,Cabello,ELVIVE,1.73,Non-Male,Non-Male,Clarel,Brand
Gliss Mascarilla Aqua Revive300 Ml,300,ml,3.7,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,1.23,Non-Male,Non-Male,Clarel,Brand
Mascarilla reparación GLISS total formato viaje tubo 20 ml,20,ml,0.7,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,3.5,Non-Male,Non-Male,Clarel,Brand
"Pantene Pro-V Miracles Mascarilla Rescate Capilar Intensivo, 160ml",160,ml,4.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,PANTENE,3.12,Non-Male,Non-Male,Clarel,Brand
Mascarilla Ultimate Gliss 15Ml,15,ml,1,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,6.67,Non-Male,Non-Male,Clarel,Brand
Mascarilla Capilar Nutritiva Protein+ Manteca de Karité GLISS 400ml,400,ml,3.7,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,0.92,Non-Male,Non-Male,Clarel,Brand
Mascarilla Capilar Split Hair Miracle 300ml GLISS,300,ml,4.99,Mascarillas ,Acondicionador y Mascarilla,Cabello,GLISS,1.66,Non-Male,Non-Male,Clarel,Brand
"Grapa 3,5 Cm Concha Y Negro 2 Unid",1,ud,2.4899999999999998,Accesorios cabello,Other,Cabello,BETER,2.49,Non-Male,Non-Male,Clarel,Brand
Diadema Concha Y Negra 2 Unid,1,ud,2.9899999999999998,Accesorios cabello,Other,Cabello,BETER,2.99,Non-Male,Non-Male,Clarel,Brand
Coletero Glitter Sin Fin Fino 16 Unid,1,ud,2.4899999999999998,Accesorios cabello,Other,Cabello,BETER,2.49,Non-Male,Non-Male,Clarel,Brand
Coleteros Lazo 2 Unid,1,ud,3.8899999999999997,Accesorios cabello,Other,Cabello,BETER,3.89,Non-Male,Non-Male,Clarel,Brand
Pinzas Para El Pelo Antimarcas Brushworks,1,ud,5.99,Accesorios cabello,Other,Cabello,BRUSHWORKS,5.99,Non-Male,Non-Male,Clarel,Brand
Pinzas Pelo Café Idc Institute 2 uds,2,ud,2.59,Accesorios cabello,Other,Cabello,IDC INSTITUTE,1.29,Non-Male,Non-Male,Clarel,Brand
Banda Cabello Coffee Beter 1Ud,1,ud,3.4899999999999998,Accesorios cabello,Other,Cabello,BETER,3.49,Non-Male,Non-Male,Clarel,Brand
Turbante Microfibra Beter 1Ud,1,ud,4.99,Accesorios cabello,Other,Cabello,BETER,4.99,Non-Male,Non-Male,Clarel,Brand
Cepillo Masaje Cabello Beter 1Ud,1,ud,4.99,Accesorios cabello,Other,Cabello,BETER,4.99,Non-Male,Non-Male,Clarel,Brand
Secador Plegable con Estuche Jata 1 ud,1,ud,31.99,Accesorios cabello,Other,Cabello,JATA,31.99,Non-Male,Non-Male,Clarel,Brand
Scrunchie Cactus BETER 1 ud,1,ud,2.9899999999999998,Accesorios cabello,Other,Cabello,BETER,2.99,Non-Male,Non-Male,Clarel,Brand
Gomitas para el Pelo Corazón Bandido BETER 1 ud,1,ud,1.99,Accesorios cabello,Other,Cabello,BETER,1.99,Non-Male,Non-Male,Clarel,Brand
Pincel de tinte BETER 1 ud,1,ud,1.49,Accesorios cabello,Coloración,Cabello,BETER,1.49,Non-Male,Non-Male,Clarel,Brand
Rulo velcro 36mm BETER 1 ud,1,ud,2.9899999999999998,Accesorios cabello,Other,Cabello,BETER,2.99,Non-Male,Non-Male,Clarel,Brand
Pinzas pelo prosionales BETER 1 ud,1,ud,2.59,Accesorios cabello,Other,Cabello,BETER,2.59,Non-Male,Non-Male,Clarel,Brand
